Running scope as unit: run-r49a2ecc03ca844f5868cba40691a6f7c.scope
chipdb: /home/kelvin/side-project/eisenjoch/chip_database/xc7_large.bin
design: /home/kelvin/side-project/eisenjoch/benchmark/ispd/generated/2016/FPGA01/FPGA01.json
RSS_SAMPLE t=0.0s rss=3MB hwm=3MB
RSS_SAMPLE t=11.5s rss=821MB hwm=824MB
RSS_SAMPLE t=11.8s rss=821MB hwm=824MB
RSS_SAMPLE t=12.0s rss=821MB hwm=824MB
RSS_SAMPLE t=12.3s rss=821MB hwm=824MB
RSS_SAMPLE t=12.5s rss=821MB hwm=824MB
RSS_SAMPLE t=12.8s rss=821MB hwm=824MB
RSS_SAMPLE t=13.0s rss=821MB hwm=824MB
RSS_SAMPLE t=13.3s rss=821MB hwm=824MB
RSS_SAMPLE t=13.5s rss=821MB hwm=824MB
RSS_SAMPLE t=13.8s rss=821MB hwm=824MB
RSS_SAMPLE t=14.0s rss=821MB hwm=824MB
RSS_SAMPLE t=14.3s rss=821MB hwm=824MB
RSS_SAMPLE t=14.5s rss=821MB hwm=824MB
RSS_SAMPLE t=14.8s rss=821MB hwm=824MB
RSS_SAMPLE t=15.0s rss=821MB hwm=824MB
RSS_SAMPLE t=15.3s rss=821MB hwm=824MB
RSS_SAMPLE t=15.5s rss=821MB hwm=824MB
RSS_SAMPLE t=15.8s rss=821MB hwm=824MB
RSS_SAMPLE t=16.0s rss=821MB hwm=824MB
RSS_SAMPLE t=16.3s rss=821MB hwm=824MB
RSS_SAMPLE t=16.5s rss=821MB hwm=824MB
RSS_SAMPLE t=16.8s rss=821MB hwm=824MB
RSS_SAMPLE t=17.0s rss=821MB hwm=824MB
RSS_SAMPLE t=17.3s rss=821MB hwm=824MB
RSS_SAMPLE t=17.5s rss=821MB hwm=824MB
RSS_SAMPLE t=17.8s rss=821MB hwm=824MB
RSS_SAMPLE t=18.0s rss=821MB hwm=824MB
RSS_SAMPLE t=18.3s rss=821MB hwm=824MB
RSS_SAMPLE t=18.5s rss=821MB hwm=824MB
RSS_SAMPLE t=18.8s rss=821MB hwm=824MB
RSS_SAMPLE t=19.0s rss=821MB hwm=824MB
RSS_SAMPLE t=19.3s rss=821MB hwm=824MB
RSS_SAMPLE t=19.5s rss=821MB hwm=824MB
RSS_SAMPLE t=19.8s rss=821MB hwm=824MB
RSS_SAMPLE t=20.0s rss=821MB hwm=824MB
RSS_SAMPLE t=20.3s rss=821MB hwm=824MB
RSS_SAMPLE t=20.5s rss=821MB hwm=824MB
RSS_SAMPLE t=20.8s rss=821MB hwm=824MB
RSS_SAMPLE t=21.0s rss=821MB hwm=824MB
RSS_SAMPLE t=21.3s rss=821MB hwm=824MB
RSS_SAMPLE t=21.5s rss=821MB hwm=824MB
RSS_SAMPLE t=21.8s rss=821MB hwm=824MB
RSS_SAMPLE t=22.0s rss=821MB hwm=824MB
RSS_SAMPLE t=22.3s rss=821MB hwm=824MB
RSS_SAMPLE t=22.5s rss=821MB hwm=824MB
RSS_SAMPLE t=22.8s rss=821MB hwm=824MB
RSS_SAMPLE t=23.0s rss=821MB hwm=824MB
RSS_SAMPLE t=23.3s rss=821MB hwm=824MB
RSS_SAMPLE t=23.5s rss=821MB hwm=824MB
RSS_SAMPLE t=23.8s rss=821MB hwm=824MB
RSS_SAMPLE t=24.0s rss=821MB hwm=824MB
RSS_SAMPLE t=24.3s rss=821MB hwm=824MB
RSS_SAMPLE t=24.5s rss=821MB hwm=824MB
RSS_SAMPLE t=24.8s rss=821MB hwm=824MB
RSS_SAMPLE t=25.0s rss=821MB hwm=824MB
RSS_SAMPLE t=25.3s rss=821MB hwm=824MB
RSS_SAMPLE t=25.5s rss=821MB hwm=824MB
RSS_SAMPLE t=25.8s rss=821MB hwm=824MB
RSS_SAMPLE t=26.0s rss=821MB hwm=824MB
RSS_SAMPLE t=26.3s rss=821MB hwm=824MB
RSS_SAMPLE t=26.5s rss=821MB hwm=824MB
RSS_SAMPLE t=26.8s rss=821MB hwm=824MB
RSS_SAMPLE t=27.0s rss=821MB hwm=824MB
RSS_SAMPLE t=27.3s rss=821MB hwm=824MB
RSS_SAMPLE t=27.5s rss=821MB hwm=824MB
RSS_SAMPLE t=27.8s rss=821MB hwm=824MB
RSS_SAMPLE t=28.0s rss=821MB hwm=824MB
RSS_SAMPLE t=28.3s rss=821MB hwm=824MB
RSS_SAMPLE t=28.5s rss=821MB hwm=824MB
RSS_SAMPLE t=28.8s rss=821MB hwm=824MB
RSS_SAMPLE t=29.0s rss=821MB hwm=824MB
RSS_SAMPLE t=29.3s rss=821MB hwm=824MB
RSS_SAMPLE t=29.5s rss=821MB hwm=824MB
RSS_SAMPLE t=29.8s rss=821MB hwm=824MB
RSS_SAMPLE t=30.0s rss=821MB hwm=824MB
RSS_SAMPLE t=30.3s rss=821MB hwm=824MB
RSS_SAMPLE t=30.5s rss=821MB hwm=824MB
RSS_SAMPLE t=30.8s rss=821MB hwm=824MB
RSS_SAMPLE t=31.0s rss=821MB hwm=824MB
RSS_SAMPLE t=31.3s rss=821MB hwm=824MB
RSS_SAMPLE t=31.5s rss=821MB hwm=824MB
RSS_SAMPLE t=31.8s rss=821MB hwm=824MB
RSS_SAMPLE t=32.0s rss=821MB hwm=824MB
RSS_SAMPLE t=32.3s rss=821MB hwm=824MB
RSS_SAMPLE t=32.5s rss=821MB hwm=824MB
RSS_SAMPLE t=32.8s rss=821MB hwm=824MB
RSS_SAMPLE t=33.0s rss=821MB hwm=824MB
RSS_SAMPLE t=33.3s rss=821MB hwm=824MB
RSS_SAMPLE t=33.5s rss=821MB hwm=824MB
RSS_SAMPLE t=33.8s rss=821MB hwm=824MB
RSS_SAMPLE t=34.0s rss=821MB hwm=824MB
RSS_SAMPLE t=34.3s rss=821MB hwm=824MB
RSS_SAMPLE t=34.5s rss=821MB hwm=824MB
RSS_SAMPLE t=34.8s rss=821MB hwm=824MB
RSS_SAMPLE t=35.0s rss=821MB hwm=824MB
RSS_SAMPLE t=35.3s rss=821MB hwm=824MB
RSS_SAMPLE t=35.5s rss=821MB hwm=824MB
RSS_SAMPLE t=35.8s rss=821MB hwm=824MB
RSS_SAMPLE t=36.0s rss=821MB hwm=824MB
RSS_SAMPLE t=36.3s rss=821MB hwm=824MB
RSS_SAMPLE t=36.5s rss=821MB hwm=824MB
RSS_SAMPLE t=36.8s rss=821MB hwm=824MB
RSS_SAMPLE t=37.0s rss=821MB hwm=824MB
RSS_SAMPLE t=37.3s rss=821MB hwm=824MB
RSS_SAMPLE t=37.5s rss=821MB hwm=824MB
RSS_SAMPLE t=37.8s rss=821MB hwm=824MB
RSS_SAMPLE t=38.0s rss=821MB hwm=824MB
RSS_SAMPLE t=38.3s rss=821MB hwm=824MB
RSS_SAMPLE t=38.5s rss=821MB hwm=824MB
RSS_SAMPLE t=38.8s rss=821MB hwm=824MB
RSS_SAMPLE t=39.0s rss=821MB hwm=824MB
RSS_SAMPLE t=39.3s rss=821MB hwm=824MB
RSS_SAMPLE t=39.5s rss=821MB hwm=824MB
RSS_SAMPLE t=39.8s rss=821MB hwm=824MB
RSS_SAMPLE t=40.0s rss=821MB hwm=824MB
RSS_SAMPLE t=40.3s rss=821MB hwm=824MB
RSS_SAMPLE t=40.5s rss=821MB hwm=824MB
RSS_SAMPLE t=40.8s rss=821MB hwm=824MB
RSS_SAMPLE t=41.0s rss=821MB hwm=824MB
RSS_SAMPLE t=41.3s rss=821MB hwm=824MB
RSS_SAMPLE t=41.5s rss=821MB hwm=824MB
RSS_SAMPLE t=41.8s rss=821MB hwm=824MB
RSS_SAMPLE t=42.0s rss=821MB hwm=824MB
RSS_SAMPLE t=42.3s rss=821MB hwm=824MB
RSS_SAMPLE t=42.5s rss=821MB hwm=824MB
RSS_SAMPLE t=42.8s rss=821MB hwm=824MB
RSS_SAMPLE t=43.0s rss=821MB hwm=824MB
RSS_SAMPLE t=43.3s rss=821MB hwm=824MB
RSS_SAMPLE t=43.5s rss=821MB hwm=824MB
RSS_SAMPLE t=43.8s rss=821MB hwm=824MB
RSS_SAMPLE t=44.0s rss=821MB hwm=824MB
RSS_SAMPLE t=44.3s rss=821MB hwm=824MB
RSS_SAMPLE t=44.5s rss=821MB hwm=824MB
RSS_SAMPLE t=44.8s rss=821MB hwm=824MB
RSS_SAMPLE t=45.0s rss=821MB hwm=824MB
RSS_SAMPLE t=45.3s rss=821MB hwm=824MB
RSS_SAMPLE t=45.5s rss=821MB hwm=824MB
RSS_SAMPLE t=45.8s rss=821MB hwm=824MB
RSS_SAMPLE t=46.0s rss=821MB hwm=824MB
RSS_SAMPLE t=46.3s rss=821MB hwm=824MB
RSS_SAMPLE t=46.5s rss=821MB hwm=824MB
RSS_SAMPLE t=46.8s rss=821MB hwm=824MB
RSS_SAMPLE t=47.0s rss=821MB hwm=824MB
RSS_SAMPLE t=47.3s rss=821MB hwm=824MB
RSS_SAMPLE t=47.5s rss=821MB hwm=824MB
RSS_SAMPLE t=47.8s rss=821MB hwm=824MB
RSS_SAMPLE t=48.0s rss=821MB hwm=824MB
RSS_SAMPLE t=48.3s rss=821MB hwm=824MB
RSS_SAMPLE t=48.5s rss=821MB hwm=824MB
RSS_SAMPLE t=48.8s rss=821MB hwm=824MB
RSS_SAMPLE t=49.0s rss=821MB hwm=824MB
RSS_SAMPLE t=49.3s rss=821MB hwm=824MB
RSS_SAMPLE t=49.5s rss=821MB hwm=824MB
RSS_SAMPLE t=49.8s rss=821MB hwm=824MB
RSS_SAMPLE t=50.0s rss=821MB hwm=824MB
RSS_SAMPLE t=50.3s rss=821MB hwm=824MB
RSS_SAMPLE t=50.5s rss=821MB hwm=824MB
RSS_SAMPLE t=50.8s rss=821MB hwm=824MB
RSS_SAMPLE t=51.0s rss=821MB hwm=824MB
RSS_SAMPLE t=51.3s rss=821MB hwm=824MB
RSS_SAMPLE t=51.5s rss=821MB hwm=824MB
RSS_SAMPLE t=51.8s rss=821MB hwm=824MB
RSS_SAMPLE t=52.0s rss=821MB hwm=824MB
RSS_SAMPLE t=52.3s rss=854MB hwm=854MB
RSS_SAMPLE t=52.5s rss=896MB hwm=896MB
RSS_SAMPLE t=52.8s rss=932MB hwm=932MB
RSS_SAMPLE t=53.0s rss=933MB hwm=933MB
RSS_SAMPLE t=53.3s rss=934MB hwm=934MB
RSS_SAMPLE t=53.5s rss=934MB hwm=934MB
RSS_SAMPLE t=53.8s rss=934MB hwm=934MB
RSS_SAMPLE t=54.0s rss=934MB hwm=934MB
RSS_SAMPLE t=54.3s rss=934MB hwm=934MB
  Skipped truly-null coarse cells: 0 (of 69353 total); pruned pipes: src_null=0 dst_null=0
  Pipe capacity by span:
    span=  1: 138172 pipes, cap min=1 avg=134.5 max=432
    span=  2: 136455 pipes, cap min=2 avg=50.7 max=118
    span=  3: 135619 pipes, cap min=2 avg=26.1 max=52
    span=  4: 136319 pipes, cap min=2 avg=22.7 max=140
    span=  5: 135918 pipes, cap min=2 avg=66.1 max=124
    span=  6: 201217 pipes, cap min=2 avg=15.2 max=28
    span=  7: 200933 pipes, cap min=1 avg=7.3 max=20
    span=  8: 132748 pipes, cap min=2 avg=6.0 max=10
    span=  9: 130848 pipes, cap min=2 avg=6.0 max=10
    span= 10: 131090 pipes, cap min=2 avg=2.2 max=31
    span= 11: 129628 pipes, cap min=2 avg=2.0 max=4
    span= 12: 129018 pipes, cap min=2 avg=2.0 max=4
    span= 13: 128408 pipes, cap min=1 avg=1.5 max=4
    span= 14: 127798 pipes, cap min=1 avg=1.0 max=2
    span= 15: 127188 pipes, cap min=1 avg=1.0 max=2
    span= 16: 126578 pipes, cap min=1 avg=1.0 max=2
    span= 17: 125968 pipes, cap min=1 avg=1.0 max=2
    span= 18: 125358 pipes, cap min=1 avg=1.0 max=2
    span= 19: 63140 pipes, cap min=1 avg=1.0 max=2
  Thin span-1 pipes (cap<=2): 222 total, by tile-type pair (top 20):
    NULL <-> NULL: 220
    CLK_BUFG <-> NULL: 2
  Pipe cost: span^0.50 model (r1=1), span-1=1.000, span-12=3.464, 2×span-6=4.899, 12×span-1=12.000
RSS_SAMPLE t=54.5s rss=1030MB hwm=1030MB
  topological compress: density=0.60 target_tiles=15971 final_tiles=15777 scale=1.851 center=(205.1,111.0)
  topological init: n_movable=76660, n_edges=229053, max_layer=26775, back_edges=54022, n_anchored=0
  type DFF: 302 valid columns, 1077536 total BELs
  type LUT6: 302 valid columns, 538768 total BELs
TypeAwarePlacement: 2 cell types
Coordinate descent mode: 76660 cells, scale 1.00
CellValidityMask: 76660 cells, 311x223 grid, 2 bucket masks, per-cell valid positions: min=67346 avg=67346.0 max=67346, unmapped cells=0
MuxSlotTracker: 76660 cells (76660 with external fanout), 67346 tiles, total_cap=1077536, active_buckets=[DFF,LUT6], built in 67.1ms
MuxSlotTracker[post-seed]: populated_cells=27114, overflow_tiles=518, at_cap_tiles=50, peak_excess=41, capacity_hist={16:67346}
DCD placer: 76660 cells, 69353 nodes, outer_iters=10, dcd_iters_per_cell=8, graph_model=TwoLevelPip
MEM_STATIC: pipes=352MB nodes=1MB adjacency=78MB pipe_cost_vecs=59MB validity_mask=0MB n_pipes=2562403 n_edges=5124806 rss=1044MB
Softmin position update: enabled, theta 0.250 -> 5.000 (anneal over 10 iters)
RSS_SAMPLE t=54.8s rss=1071MB hwm=1071MB
RSS_SAMPLE t=55.0s rss=1071MB hwm=1071MB
RSS_SAMPLE t=55.3s rss=1071MB hwm=1071MB
RSS_SAMPLE t=55.5s rss=1071MB hwm=1071MB
RSS_SAMPLE t=55.8s rss=1071MB hwm=1071MB
RSS_SAMPLE t=56.0s rss=1071MB hwm=1071MB
RSS_SAMPLE t=56.3s rss=1071MB hwm=1071MB
RSS_SAMPLE t=56.5s rss=1071MB hwm=1071MB
RSS_SAMPLE t=56.8s rss=1071MB hwm=1071MB
    analytic_phase[outer=0]: solve skipped, k=0.33
RSS_SAMPLE t=57.0s rss=1074MB hwm=1074MB
    SwitchMatrix: type_usage_pairs=7 lookups=110 hits=103 dijkstra_calls=7 avg_us=10.7 total_ms=0.1
PHASE_MARK outer=0 enter=pre_solve rss=1074MB
    rss_probe[outer=0]: pre_refresh_rss=1074MB post_pre_solve_rss=1101MB cache_entries=0 cache_cap=0 cache_est_mb=5
    pre_solve_diag[outer=0]: solves=0 fallback=0 (0.0%) cap_armed=0 (0.0%) settle_avg=0 settle_max=0 init_count=254
  Cell placement by tile type (iter 0, 76660 cells):
    NULL: 31596
    CLB: 27114
    IOB_W: 15019
    CLK_BUFG: 2320
    BRAM: 351
    DSP: 182
    IOB_E: 78
    Overflow: over=0 (0.0% of used) avg_excess=0.00 max_excess=0.00 (nc=0.00 cap=0 span=0)  excess_buckets: <=1=0 1-5=0 5-20=0 >20=0  by_cap: cap1=0 cap2=0 cap3-5=0 cap>5=0  by_span: s1=0 s2-3=0 s4-6=0 s7-12=0 s>12=0  le1_cross: cap1=0 cap2-5=0 cap>5=0
    Congestion: pipes=2562403 used=0 congested(>50%)=0 saturated(>90%)=0 max_util=0.00 avg_util=0.0000
PHASE_MARK outer=0 enter=dcd_sweep rss=1101MB
PHASE_MARK outer=0 leave=dcd_sweep rss=1102MB
PHASE_MARK outer=0 enter=post_refresh rss=1102MB
RSS_SAMPLE t=57.3s rss=1137MB hwm=1137MB
RSS_SAMPLE t=57.5s rss=1137MB hwm=1137MB
RSS_SAMPLE t=57.8s rss=1137MB hwm=1137MB
RSS_SAMPLE t=58.0s rss=1137MB hwm=1137MB
RSS_SAMPLE t=58.3s rss=1137MB hwm=1137MB
RSS_SAMPLE t=58.5s rss=1137MB hwm=1137MB
RSS_SAMPLE t=58.8s rss=1137MB hwm=1137MB
RSS_SAMPLE t=59.0s rss=1137MB hwm=1137MB
RSS_SAMPLE t=59.3s rss=1137MB hwm=1137MB
MEM_POOL: workspaces=32 dense_usage_mb=1251 n_pipes=2562403
    post_solve_diag[outer=0]: solves=0 cap_armed=0 (0.0%) settle_avg=0 above_sink_avg=0 (0.0%) settle_max=0
    load_support[outer=0]: settle_avg=0 load_nz_avg=0 (0.0%) load_material_avg=0 (0.0%)
    prune_ceiling[outer=0]: settle_avg=0 heuristic_prunable_avg=0 (0.0%) vs oracle_zero_load=0.0%
    settle_hist[outer=0]: <100: 0nets/0.0%work  <1k: 0nets/0.0%work  <5k: 0nets/0.0%work  <20k: 0nets/0.0%work  <60k: 0nets/0.0%work  >=60k: 0nets/0.0%work
    fanout_hist[outer=0]: fan1: 0nets/0.0%work  fan2-4: 0nets/0.0%work  fan5-16: 0nets/0.0%work  fan17-64: 0nets/0.0%work  fan65-256: 0nets/0.0%work  fan>256: 0nets/0.0%work
    rss_probe[outer=0]: pre_post_solve=1137MB post_post_solve=1137MB after_apply=1137MB
MuxSlotTracker[sweep 0 LEAK]: populated_cells=45657, overflow_tiles=120, at_cap_tiles=278, peak_excess=14, capacity_hist={16:67346}
    E_decomp: base=0.0 eff=0.0 cong=0.0 cong_share=0.0% sat_pipes=0 max_util=0.00  R_buckets: 1-2x=0 2-10x=0 10-100x=0 >=100x=0
    E_potential: beckmann=0.0 history_total=0.0
    SpanCache: epoch=1 entries=110 lookups=2562403 hits=2562293 misses=110 hit_rate=100.0%
  DCD   0: nets=105117 line=14019398 energy=0.000 dE=+0.000 friction=0.0 bins=3.1x(538) excess=233.4 moved=37138 disp=inf solves=0 skip=0 pops=0 theta=0.250 refresh=2433ms dcd=19ms total=4817ms
    cache_stats: entries=0 capacity=0 est_mb=5 rss_mb=1142
RSS_SAMPLE t=59.5s rss=1142MB hwm=1142MB
RSS_SAMPLE t=59.8s rss=1142MB hwm=1142MB
RSS_SAMPLE t=60.0s rss=1142MB hwm=1142MB
RSS_SAMPLE t=60.3s rss=1142MB hwm=1142MB
RSS_SAMPLE t=60.5s rss=1142MB hwm=1142MB
RSS_SAMPLE t=60.8s rss=1142MB hwm=1142MB
RSS_SAMPLE t=61.0s rss=1142MB hwm=1142MB
RSS_SAMPLE t=61.3s rss=1142MB hwm=1142MB
RSS_SAMPLE t=61.5s rss=1142MB hwm=1142MB
RSS_SAMPLE t=61.8s rss=1142MB hwm=1142MB
    analytic_phase[outer=1]: solve skipped, k=0.33
    SwitchMatrix: type_usage_pairs=7 lookups=110 hits=103 dijkstra_calls=7 avg_us=57.4 total_ms=0.4
PHASE_MARK outer=1 enter=pre_solve rss=1142MB
    rss_probe[outer=1]: pre_refresh_rss=1142MB post_pre_solve_rss=1142MB cache_entries=0 cache_cap=0 cache_est_mb=5
    pre_solve_diag[outer=1]: solves=0 fallback=0 (0.0%) cap_armed=0 (0.0%) settle_avg=0 settle_max=0 init_count=245
    Overflow: over=0 (0.0% of used) avg_excess=0.00 max_excess=0.00 (nc=0.00 cap=0 span=0)  excess_buckets: <=1=0 1-5=0 5-20=0 >20=0  by_cap: cap1=0 cap2=0 cap3-5=0 cap>5=0  by_span: s1=0 s2-3=0 s4-6=0 s7-12=0 s>12=0  le1_cross: cap1=0 cap2-5=0 cap>5=0
    Congestion: pipes=2562403 used=0 congested(>50%)=0 saturated(>90%)=0 max_util=0.00 avg_util=0.0000
PHASE_MARK outer=1 enter=dcd_sweep rss=1142MB
PHASE_MARK outer=1 leave=dcd_sweep rss=1142MB
PHASE_MARK outer=1 enter=post_refresh rss=1142MB
RSS_SAMPLE t=62.0s rss=1150MB hwm=1150MB
RSS_SAMPLE t=62.3s rss=1150MB hwm=1150MB
RSS_SAMPLE t=62.5s rss=1150MB hwm=1150MB
RSS_SAMPLE t=62.8s rss=1150MB hwm=1150MB
RSS_SAMPLE t=63.0s rss=1150MB hwm=1150MB
RSS_SAMPLE t=63.3s rss=1150MB hwm=1150MB
RSS_SAMPLE t=63.5s rss=1151MB hwm=1151MB
RSS_SAMPLE t=63.8s rss=1151MB hwm=1151MB
RSS_SAMPLE t=64.0s rss=1151MB hwm=1151MB
MEM_POOL: workspaces=32 dense_usage_mb=1251 n_pipes=2562403
    post_solve_diag[outer=1]: solves=0 cap_armed=0 (0.0%) settle_avg=0 above_sink_avg=0 (0.0%) settle_max=0
    load_support[outer=1]: settle_avg=0 load_nz_avg=0 (0.0%) load_material_avg=0 (0.0%)
    prune_ceiling[outer=1]: settle_avg=0 heuristic_prunable_avg=0 (0.0%) vs oracle_zero_load=0.0%
    settle_hist[outer=1]: <100: 0nets/0.0%work  <1k: 0nets/0.0%work  <5k: 0nets/0.0%work  <20k: 0nets/0.0%work  <60k: 0nets/0.0%work  >=60k: 0nets/0.0%work
    fanout_hist[outer=1]: fan1: 0nets/0.0%work  fan2-4: 0nets/0.0%work  fan5-16: 0nets/0.0%work  fan17-64: 0nets/0.0%work  fan65-256: 0nets/0.0%work  fan>256: 0nets/0.0%work
    rss_probe[outer=1]: pre_post_solve=1151MB post_post_solve=1151MB after_apply=1151MB
MuxSlotTracker[sweep 1 LEAK]: populated_cells=54819, overflow_tiles=13, at_cap_tiles=224, peak_excess=8, capacity_hist={16:67346}
    E_decomp: base=0.0 eff=0.0 cong=0.0 cong_share=0.0% sat_pipes=0 max_util=0.00  R_buckets: 1-2x=0 2-10x=0 10-100x=0 >=100x=0
    E_potential: beckmann=0.0 history_total=0.0
    SpanCache: epoch=2 entries=110 lookups=2562403 hits=2562293 misses=110 hit_rate=100.0%
  DCD   1: nets=105117 line=11712649 energy=0.000 dE=+0.000 friction=0.0 bins=2.2x(365) excess=112.8 moved=45952 disp=22.589 solves=0 skip=105117 pops=0 theta=0.349 refresh=2361ms dcd=20ms total=4747ms
    cache_stats: entries=0 capacity=0 est_mb=5 rss_mb=1152
RSS_SAMPLE t=64.3s rss=1152MB hwm=1152MB
RSS_SAMPLE t=64.5s rss=1152MB hwm=1152MB
RSS_SAMPLE t=64.8s rss=1152MB hwm=1152MB
RSS_SAMPLE t=65.0s rss=1152MB hwm=1152MB
RSS_SAMPLE t=65.3s rss=1152MB hwm=1152MB
RSS_SAMPLE t=65.5s rss=1152MB hwm=1152MB
RSS_SAMPLE t=65.8s rss=1152MB hwm=1152MB
RSS_SAMPLE t=66.0s rss=1152MB hwm=1152MB
RSS_SAMPLE t=66.3s rss=1152MB hwm=1152MB
RSS_SAMPLE t=66.5s rss=1152MB hwm=1152MB
    analytic_phase[outer=2]: solve skipped, k=0.33
    SwitchMatrix: type_usage_pairs=7 lookups=110 hits=103 dijkstra_calls=7 avg_us=11.4 total_ms=0.1
PHASE_MARK outer=2 enter=pre_solve rss=1152MB
    rss_probe[outer=2]: pre_refresh_rss=1152MB post_pre_solve_rss=1169MB cache_entries=0 cache_cap=0 cache_est_mb=5
    pre_solve_diag[outer=2]: solves=0 fallback=0 (0.0%) cap_armed=0 (0.0%) settle_avg=0 settle_max=0 init_count=248
    Overflow: over=0 (0.0% of used) avg_excess=0.00 max_excess=0.00 (nc=0.00 cap=0 span=0)  excess_buckets: <=1=0 1-5=0 5-20=0 >20=0  by_cap: cap1=0 cap2=0 cap3-5=0 cap>5=0  by_span: s1=0 s2-3=0 s4-6=0 s7-12=0 s>12=0  le1_cross: cap1=0 cap2-5=0 cap>5=0
    Congestion: pipes=2562403 used=0 congested(>50%)=0 saturated(>90%)=0 max_util=0.00 avg_util=0.0000
PHASE_MARK outer=2 enter=dcd_sweep rss=1169MB
PHASE_MARK outer=2 leave=dcd_sweep rss=1169MB
PHASE_MARK outer=2 enter=post_refresh rss=1169MB
RSS_SAMPLE t=66.8s rss=1177MB hwm=1177MB
RSS_SAMPLE t=67.0s rss=1177MB hwm=1177MB
RSS_SAMPLE t=67.3s rss=1177MB hwm=1177MB
RSS_SAMPLE t=67.5s rss=1177MB hwm=1177MB
RSS_SAMPLE t=67.8s rss=1177MB hwm=1177MB
RSS_SAMPLE t=68.0s rss=1177MB hwm=1177MB
RSS_SAMPLE t=68.3s rss=1177MB hwm=1177MB
RSS_SAMPLE t=68.5s rss=1177MB hwm=1177MB
RSS_SAMPLE t=68.8s rss=1177MB hwm=1177MB
RSS_SAMPLE t=69.0s rss=1191MB hwm=1191MB
MEM_POOL: workspaces=32 dense_usage_mb=1251 n_pipes=2562403
    post_solve_diag[outer=2]: solves=0 cap_armed=0 (0.0%) settle_avg=0 above_sink_avg=0 (0.0%) settle_max=0
    load_support[outer=2]: settle_avg=0 load_nz_avg=0 (0.0%) load_material_avg=0 (0.0%)
    prune_ceiling[outer=2]: settle_avg=0 heuristic_prunable_avg=0 (0.0%) vs oracle_zero_load=0.0%
